Rank;Bib;Name;Club;Sex;Category;Category_Rank;5km;10km;12km;15km;Finish;Time_Behind_Winner;Avg_Pace;0_5_pace;5_10_pace;10_15_pace;15_end_pace;0_5_10_diff;5_10_15_diff;10_15_end_diff;start_end_diff;0_5_average_diff;5_10_average_diff;10_15_average_diff;15_end_average_diff;10k_diff;Cluster_5;Cluster_5_Label;Cluster_8;Cluster_8_Label;Cluster_10;Cluster_10_Label
10555;6548;PEREZ HAROLD;;Homme;SEH;3588;00:32:37;01:03:14;01:20:35;01:38:17;02:27:04;+1:23:33;418.2585201687443;391.4;367.4;420.6;480.07216663933076;-24.0;53.200000000000045;59.47216663933074;88.67216663933078;-26.85852016874435;-50.85852016874435;2.341479831255697;61.813646470586434;70.93608331966539;3.0;Strong starter;7.0;Positive split;3.0;Struggle at end
10556;8580;BAMBA WILLIAM;;Homme;SEH;3589;00:31:33;01:03:41;01:21:14;01:38:09;02:27:05;+1:23:34;418.3059202730246;378.6;385.6;413.6;481.5483024438248;7.0;28.0;67.94830244382479;102.94830244382479;-39.70592027302456;-32.70592027302456;-4.70592027302456;63.24238217080023;65.4741512219124;3.0;Strong starter;7.0;Positive split;3.0;Struggle at end
10557;12353;AMEL CHAREF;;Femme;SEF;1778;00:36:03;01:11:24;01:31:19;01:49:49;02:27:06;+1:23:35;418.3533203773048;432.6;424.2;461.0;366.90175496145645;-8.400000000000034;36.80000000000001;-94.09824503854355;-65.69824503854358;14.24667962269524;5.846679622695206;42.64667962269522;-51.451565415848336;-14.449122519271782;1.0;Negative split;5.0;Negative split;7.0;Negative split
10558;22;COMTE XAVIER;;Homme;MAH2;309;00:31:20;01:04:48;01:22:58;01:40:38;02:27:08;+1:23:37;418.44812058586524;376.0;401.6;430.0;457.60209939314416;25.600000000000023;28.399999999999977;27.602099393144158;81.60209939314416;-42.44812058586524;-16.848120585865217;11.55187941413476;39.15397880727892;55.00104969657207;0.0;Positive split;7.0;Positive split;2.0;Strong starter
10559;10674;BIDAULT EMILIA;;Femme;SEF;1779;00:34:25;01:07:58;01:26:13;01:43:49;02:27:08;+1:23:37;418.44812058586524;413.0;402.6;430.2;426.27521731999343;-10.399999999999977;27.599999999999966;-3.924782680006558;13.27521731999343;-5.44812058586524;-15.848120585865217;11.751879414134748;7.82709673412819;20.43760865999667;0.0;Positive split;3.0;Steady Pace;4.0;Steady pace
10560;9622;COSTE EMMANUELLE;;Femme;MAF1;947;00:35:03;01:08:00;01:26:17;01:43:47;02:27:10;+1:23:39;418.5429207944257;420.6;395.4;429.4;426.9312776775463;-25.200000000000045;34.0;-2.4687223224536865;6.331277677546268;2.0570792055743254;-23.14292079442572;10.85707920557428;8.388356883120593;20.165638838773134;0.0;Positive split;3.0;Steady Pace;5.0;cautious start, get times back 5-10k then consistent
10561;11309;GRITUN AURÉLIE;;Femme;MAF1;948;00:33:25;01:06:34;01:24:36;01:42:33;02:27:13;+1:23:42;418.6851211072664;401.0;397.8;431.8;439.56043956043953;-3.1999999999999886;34.0;7.760439560439522;38.560439560439534;-17.68512110726641;-20.8851211072664;13.1148788927336;20.875318453173122;36.280219780219795;0.0;Positive split;4.0;Strong starter;2.0;Strong starter
10562;1896;GIRAUD ANTOINE;;Homme;MAH1;3489;00:33:33;01:04:28;01:22:29;01:40:47;02:27:17;+1:23:46;418.8747215243873;402.6;371.0;435.8;457.60209939314416;-31.600000000000023;64.80000000000001;21.802099393144147;55.002099393144135;-16.274721524387303;-47.874721524387326;16.925278475612686;38.72737786875683;59.9010496965721;3.0;Strong starter;7.0;Positive split;3.0;Struggle at end
10563;11312;POZZOLI MAEVA;;Femme;SEF;1780;00:33:12;01:06:22;01:23:57;01:42:43;02:27:18;+1:23:47;418.9221216286676;398.4;398.0;436.2;438.7403641134984;-0.39999999999997726;38.19999999999999;2.5403641134984127;40.340364113498424;-20.522121628667605;-20.922121628667583;17.277878371332406;19.81824248483082;39.270182056749206;0.0;Positive split;4.0;Strong starter;2.0;Strong starter
10564;10101;MAZAUD TESS;;Femme;SEF;1781;00:30:33;01:02:55;01:21:30;01:39:35;02:27:22;+1:23:51;419.1117220457885;366.6;388.4;440.0;470.23126127603734;21.799999999999955;51.60000000000002;30.231261276037344;103.63126127603732;-52.511722045788474;-30.71172204578852;20.888277954211503;51.11953923024885;77.61563063801867;3.0;Strong starter;2.0;Mid-race slowdown;3.0;Struggle at end
10565;9172;MALAMED SARAH;;Femme;SEF;1782;00:31:30;01:04:30;01:23:39;01:41:40;02:27:27;+1:23:56;419.3487225671896;378.0;396.0;446.0;450.5494505494505;18.0;50.0;4.549450549450512;72.54945054945051;-41.34872256718961;-23.34872256718961;26.65127743281039;31.2007279822609;61.274725274725256;0.0;Positive split;4.0;Strong starter;2.0;Strong starter
10566;12444;SALOMÉ GABRIELLE;;Femme;JUF;5;00:35:36;01:09:54;01:28:21;01:45:53;02:27:28;+1:23:57;419.39612267146987;427.2;411.6;431.8;409.21764802361815;-15.599999999999966;20.19999999999999;-22.582351976381858;-17.982351976381835;7.80387732853012;-7.7961226714698455;12.403877328530143;-10.178474647851715;1.1088240118091335;2.0;Steady pace;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
10567;9171;BERNARD CAMILLE;;Femme;SEF;1783;00:31:19;01:02:50;01:23:44;01:42:03;02:27:30;+1:23:59;419.4909228800303;375.8;378.2;470.6;447.26914876168604;2.3999999999999773;92.40000000000003;-23.330851238313983;71.46914876168603;-43.690922880030314;-41.29092288003034;51.1090771199697;27.778225881655715;81.93457438084306;3.0;Strong starter;2.0;Mid-race slowdown;6.0;Mid-race slowdown
10568;9024;DRUJON MATHILDE;ROMILLY SPORT 10 ATHLETISME;Femme;SEF;1784;00:34:22;01:06:54;01:24:26;01:41:17;02:27:30;+1:23:59;419.4909228800303;412.4;390.4;412.6;454.81384287354433;-22.0;22.200000000000045;42.21384287354431;42.413842873544354;-7.090922880030348;-29.090922880030348;-6.890922880030303;35.322919993514006;32.3069214367722;0.0;Positive split;7.0;Positive split;0.0;Positive Split
10569;11154;PAULZE D'IVOY BÉNÉDICTE;;Femme;MAF2;55;00:34:38;01:08:24;01:26:47;01:45:06;02:27:31;+1:24:00;419.5383229843105;415.6;405.2;440.4;417.4184024930293;-10.400000000000034;35.19999999999999;-22.981597506970672;1.8184024930292821;-3.9383229843105028;-14.338322984310537;20.86167701568945;-2.1199204912812206;18.509201246514635;0.0;Positive split;4.0;Strong starter;2.0;Strong starter
10570;8839;ANTONELLI GRÉGOIRE;;Homme;MAH1;3490;00:32:47;01:03:40;01:24:58;;02:27:32;+1:24:01;419.5857230885908;393.4;370.6;453.45588897900325;453.45588897900336;-22.799999999999955;82.85588897900323;1.1368683772161603e-13;60.055888979003385;-26.185723088590805;-48.98572308859076;33.870165890412466;33.87016589041258;71.4558889790033;3.0;Strong starter;2.0;Mid-race slowdown;6.0;Mid-race slowdown
10571;10427;ANTONELLI EIKO;;Femme;MAF1;949;00:32:49;01:03:45;01:24:58;01:42:54;02:27:33;+1:24:02;419.633123192871;393.8;371.2;469.8;439.3964244710513;-22.600000000000023;98.60000000000002;-30.403575528948693;45.59642447105131;-25.83312319287097;-48.433123192870994;50.16687680712903;19.763301278180336;72.0982122355257;3.0;Strong starter;2.0;Mid-race slowdown;6.0;Mid-race slowdown
10572;6856;LÉVEILLARD BORIS;;Homme;SEH;3590;00:32:30;01:00:58;01:17:11;01:32:43;02:27:35;+1:24:04;419.72792340143144;390.0;341.6;381.0;539.9376742660324;-48.39999999999998;39.39999999999998;158.93767426603245;149.93767426603245;-29.72792340143144;-78.12792340143142;-38.72792340143144;120.209750864601;94.66883713301621;3.0;Strong starter;1.0;Weak finisher;8.0;Weak finisher
10573;800;ROULLIER THOMAS;;Homme;SEH;3591;00:34:42;01:06:32;01:25:49;01:42:09;02:27:40;+1:24:09;419.9649239228326;416.4;382.0;427.4;447.92520911923896;-34.39999999999998;45.39999999999998;20.52520911923898;31.52520911923898;-3.5649239228326337;-37.96492392283261;7.435076077167366;27.960285196406346;38.46260455961948;0.0;Positive split;7.0;Positive split;0.0;Positive Split
10574;8287;THOMAS JANNOT;;Homme;SEH;3592;00:31:45;01:04:21;01:22:53;01:40:04;02:27:40;+1:24:09;419.9649239228326;381.0;391.2;428.6;468.4270952927669;10.199999999999989;37.400000000000034;39.8270952927669;87.42709529276692;-38.96492392283261;-28.764923922832622;8.635076077167412;48.46217136993431;62.41354764638345;3.0;Strong starter;7.0;Positive split;3.0;Struggle at end
10575;10366;MORET JULIE;;Femme;MAF1;950;00:36:05;01:09:48;01:27:55;01:45:03;02:27:41;+1:24:10;420.0123240271128;433.0;404.6;423.0;419.5505986550762;-28.399999999999977;18.399999999999977;-3.4494013449237855;-13.449401344923785;12.987675972887189;-15.412324027112788;2.987675972887189;-0.4617253720365966;2.475299327538096;2.0;Steady pace;0.0;Steady + hills struggles;5.0;cautious start, get times back 5-10k then consistent
10576;928;DING XAVIER;;Homme;SEH;3593;00:31:33;01:01:21;01:21:31;01:38:43;02:27:54;+1:24:23;420.6285253827558;378.6;357.6;448.4;484.00852878464815;-21.0;90.79999999999995;35.60852878464817;105.40852878464813;-42.02852538275579;-63.02852538275579;27.771474617244166;63.38000340189234;98.10426439232401;3.0;Strong starter;2.0;Mid-race slowdown;6.0;Mid-race slowdown
10577;860;DURAN GABRIEL;;Homme;ESH;231;00:30:09;01:01:26;01:20:32;01:39:43;02:27:54;+1:24:23;420.6285253827558;361.8;375.4;459.4;474.16762342135473;13.599999999999966;84.0;14.767623421354756;112.36762342135472;-58.8285253827558;-45.228525382755834;38.771474617244166;53.53909803859892;98.18381171067733;3.0;Strong starter;2.0;Mid-race slowdown;6.0;Mid-race slowdown
10578;11047;VILLOLDO LOZANO MARIA;;Femme;SEF;1785;00:51:20;01:20:11;01:36:37;01:51:34;02:28:02;+1:24:31;421.00772621699764;616.0;346.2;376.6;358.86501558143345;-269.8;30.400000000000034;-17.73498441856657;-257.13498441856655;194.99227378300236;-74.80772621699765;-44.40772621699762;-62.142710635564185;-113.36749220928328;4.0;Fast finisher;6.0;Weak starter;9.0;Weak starter
10579;3726;DECROIX LAURENT;;Homme;MAH2;310;00:31:06;01:02:12;01:19:48;01:37:51;02:28:02;+1:24:31;421.00772621699764;373.2;373.2;427.8;493.84943414794157;0.0;54.60000000000002;66.04943414794155;120.64943414794158;-47.80772621699765;-47.80772621699765;6.792273783002372;72.84170793094393;87.62471707397077;3.0;Strong starter;7.0;Positive split;3.0;Struggle at end
10580;11277;DEMANGE FADILA;;Femme;MAF1;951;00:33:22;01:09:00;01:27:24;01:44:51;02:28:03;+1:24:32;421.0551263212779;400.4;427.6;430.2;425.12711169427587;27.200000000000045;2.599999999999966;-5.0728883057241205;24.72711169427589;-20.65512632127792;6.544873678722126;9.144873678722092;4.071985372997972;13.6635558471379;2.0;Steady pace;0.0;Steady + hills struggles;4.0;Steady pace
10581;10080;HATON NOÉLIE;;Femme;SEF;1786;00:33:30;01:06:38;01:25:35;01:43:43;02:28:04;+1:24:33;421.1025264255581;402.0;397.6;445.0;436.4441528620633;-4.399999999999977;47.39999999999998;-8.555847137936723;34.44415286206328;-19.102526425558096;-23.502526425558074;23.897473574441904;15.34162643650518;40.9220764310316;0.0;Positive split;4.0;Strong starter;2.0;Strong starter
10582;10079;NAUD CÉCILE;;Femme;MAF1;952;00:33:31;;01:25:36;01:43:45;02:28:04;+1:24:33;421.1025264255581;402.2;421.4;421.4;436.11612268328685;19.19999999999999;0.0;14.71612268328687;33.91612268328686;-18.902526425558108;0.29747357444188083;0.29747357444188083;15.01359625772875;16.95806134164343;2.0;Steady pace;3.0;Steady Pace;4.0;Steady pace
10583;11800;WEBER LAURA;;Femme;SEF;1787;00:32:56;01:07:01;01:26:19;01:44:42;02:28:08;+1:24:37;421.292126842679;395.2;409.0;452.2;427.423322945711;13.800000000000011;43.19999999999999;-24.776677054288996;32.223322945711004;-26.092126842679022;-12.29212684267901;30.907873157320978;6.131196103031982;37.71166147285544;0.0;Positive split;4.0;Strong starter;2.0;Strong starter
10584;10009;VILLARS STELLA;;Femme;SEF;1788;00:35:23;01:09:08;01:27:00;01:44:40;02:28:09;+1:24:38;421.33952694695927;424.6;405.0;426.4;427.91536821387564;-19.600000000000023;21.399999999999977;1.5153682138756608;3.3153682138756153;3.260473053040755;-16.339526946959268;5.06047305304071;6.57584126691637;12.357684106937825;2.0;Steady pace;3.0;Steady Pace;4.0;Steady pace
10585;9519;LE CHATELIER INÈS;;Femme;SEF;1789;00:37:13;01:11:30;01:30:34;01:48:31;02:28:10;+1:24:39;421.38692705123947;446.6;411.4;444.2;390.1918976545842;-35.200000000000045;32.80000000000001;-54.00810234541581;-56.40810234541584;25.213072948760555;-9.98692705123949;22.81307294876052;-31.195029396655286;-11.804051172707887;1.0;Negative split;5.0;Negative split;7.0;Negative split
10586;10443;SOREAU LAURENA;;Femme;SEF;1790;00:33:19;01:05:51;01:23:53;01:41:36;02:28:12;+1:24:41;421.4817272597999;399.8;390.4;429.0;458.5861899294735;-9.400000000000034;38.60000000000002;29.586189929473505;58.786189929473494;-21.681727259799914;-31.081727259799948;7.518272740200075;37.10446266967358;48.6930949647367;0.0;Positive split;7.0;Positive split;0.0;Positive Split
10587;6401;POT PROSPER;;Homme;SEH;3594;00:35:57;01:09:05;01:28:28;;02:28:15;+1:24:44;421.62392757264064;431.4;397.6;428.04361539154723;428.04361539154723;-33.799999999999955;30.443615391547212;0.0;-3.3563846084527427;9.776072427359338;-24.023927572640616;6.419687818906596;6.419687818906596;13.543615391547235;2.0;Steady pace;3.0;Steady Pace;5.0;cautious start, get times back 5-10k then consistent
10588;4504;MARÉCHAL COLOMBE;;Homme;SEH;3595;00:35:56;01:09:05;01:28:29;01:46:46;02:28:16;+1:24:45;421.67132767692084;431.2;397.8;452.2;408.397572576677;-33.39999999999998;54.39999999999998;-43.80242742332297;-22.802427423322968;9.52867232307915;-23.871327676920828;30.52867232307915;-13.273755100243818;15.798786288338533;0.0;Positive split;4.0;Strong starter;5.0;cautious start, get times back 5-10k then consistent
10589;9437;TREPPOZ ANNE-CHARLOTTE;;Femme;SEF;1791;00:36:33;01:11:32;01:30:35;01:48:27;02:28:16;+1:24:45;421.67132767692084;438.6;419.8;443.0;391.83204854846645;-18.80000000000001;23.19999999999999;-51.167951451533554;-46.76795145153358;16.928672323079184;-1.8713276769208278;21.32867232307916;-29.839279128454393;-11.783975725766823;1.0;Negative split;5.0;Negative split;7.0;Negative split
10590;6116;BERTHOU EMMANUEL;;Homme;MAH1;3491;00:35:58;01:09:40;01:27:39;01:44:44;02:28:19;+1:24:48;421.81352798976155;431.6;404.4;420.8;428.899458750205;-27.200000000000045;16.400000000000034;8.099458750204974;-2.7005412497950374;9.78647201023847;-17.413527989761576;-1.013527989761542;7.085930760443432;6.84972937510247;2.0;Steady pace;3.0;Steady Pace;5.0;cautious start, get times back 5-10k then consistent
10591;10770;FERDI LÉA;;Femme;SEF;1792;00:36:15;01:10:49;01:29:00;01:46:19;02:28:19;+1:24:48;421.81352798976155;435.0;414.8;426.0;413.31802525832376;-20.19999999999999;11.199999999999989;-12.681974741676243;-21.681974741676243;13.186472010238447;-7.013527989761542;4.186472010238447;-8.495502731437796;-5.24098737083807;1.0;Negative split;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
10592;8939;POIRET JENNY;;Femme;MAF1;953;00:33:07;01:05:19;01:23:13;01:41:00;02:28:20;+1:24:49;421.86092809404175;397.4;386.4;428.2;465.8028538625553;-11.0;41.80000000000001;37.60285386255532;68.40285386255533;-24.460928094041776;-35.460928094041776;6.339071905958235;43.941925768513556;55.10142693127767;3.0;Strong starter;7.0;Positive split;3.0;Struggle at end
10593;518;PERRIN THOMAS;;Homme;SEH;3596;00:35:59;01:09:40;01:27:39;01:44:45;02:28:20;+1:24:49;421.86092809404175;431.8;404.2;421.0;428.899458750205;-27.600000000000023;16.80000000000001;7.899458750204985;-2.900541249795026;9.939071905958258;-17.660928094041765;-0.8609280940417534;7.038530656163232;6.949729375102493;2.0;Steady pace;3.0;Steady Pace;5.0;cautious start, get times back 5-10k then consistent
10594;8952;BERTHOU CHLOÉ;;Femme;SEF;1793;00:35:59;01:09:37;01:27:40;01:44:44;02:28:20;+1:24:49;421.86092809404175;431.8;403.6;421.4;429.0634738395932;-28.19999999999999;17.799999999999955;7.663473839593223;-2.736526160406811;9.939071905958258;-18.26092809404173;-0.46092809404177615;7.202545745551447;7.531736919796572;2.0;Steady pace;3.0;Steady Pace;5.0;cautious start, get times back 5-10k then consistent
10595;787;VALLETTA FABIO;C.C. TAVERNY ATHLETISME;Homme;MAH1;3492;00:33:08;01:05:18;01:23:13;01:41:00;02:28:21;+1:24:50;421.908328198322;397.6;386.0;428.4;465.9668689519435;-11.600000000000023;42.39999999999998;37.56686895194355;68.3668689519435;-24.308328198321988;-35.90832819832201;6.491671801677967;44.058540753621514;55.38343447597174;3.0;Strong starter;7.0;Positive split;3.0;Struggle at end
10596;10456;D'EXPORT MARIE-CÉCILE;;Femme;MAF1;954;00:35:55;01:09:08;01:29:22;01:46:26;02:28:22;+1:24:51;421.95572830260227;431.0;398.6;447.6;412.66196490077084;-32.39999999999998;49.0;-34.93803509922918;-18.33803509922916;9.044271697397733;-23.355728302602245;25.644271697397755;-9.293763401831427;15.33098245038542;0.0;Positive split;4.0;Strong starter;5.0;cautious start, get times back 5-10k then consistent
10597;8668;HEBBOUCHE LAZIZE;;Homme;MAH1;3493;00:31:45;01:03:15;01:22:30;01:40:33;02:28:23;+1:24:52;422.00312840688247;381.0;378.0;447.6;470.72330654420205;-3.0;69.60000000000002;23.123306544202023;89.72330654420205;-41.00312840688247;-44.00312840688247;25.596871593117555;48.72017813731958;79.66165327210103;3.0;Strong starter;2.0;Mid-race slowdown;6.0;Mid-race slowdown
10598;11906;TEBOULLE VALÉRIE;;Femme;MAF1;955;00:32:06;01:04:19;01:22:33;01:40:57;02:28:24;+1:24:53;422.0505285111627;385.2;386.6;439.6;466.9509594882729;1.400000000000034;53.0;27.35095948827285;81.75095948827288;-36.850528511162736;-35.4505285111627;17.5494714888373;44.90043097711015;67.37547974413644;3.0;Strong starter;7.0;Positive split;3.0;Struggle at end
10599;4116;DETIEN-HONVO ROGER;;Homme;MAH1;3494;00:29:32;01:01:48;01:21:14;01:39:28;02:28:32;+1:25:01;422.42972934540455;354.4;387.2;452.0;482.8604231589306;32.80000000000001;64.80000000000001;30.860423158930587;128.4604231589306;-68.02972934540458;-35.229729345404564;29.570270654595447;60.430693813526034;96.63021157946537;3.0;Strong starter;2.0;Mid-race slowdown;6.0;Mid-race slowdown
10600;7318;GOSSET PIERRE;;Homme;SEH;3597;00:36:08;01:09:33;01:27:19;01:42:45;02:28:33;+1:25:02;422.47712944968475;433.6;401.0;398.4;450.7134656388387;-32.60000000000002;-2.6000000000000227;52.31346563883875;17.113465638838704;11.12287055031527;-21.477129449684753;-24.077129449684776;28.236336189153974;7.256732819419369;2.0;Steady pace;3.0;Steady Pace;0.0;Positive Split
10601;9679;RAEVEL ANAIS;;Femme;SEF;1794;00:36:12;01:09:35;01:27:19;01:42:46;02:28:34;+1:25:03;422.524529553965;434.4;400.6;398.2;450.7134656388387;-33.799999999999955;-2.400000000000034;52.51346563883874;16.31346563883875;11.875470446034967;-21.924529553964987;-24.32452955396502;28.188936084873717;6.956732819419358;2.0;Steady pace;3.0;Steady Pace;0.0;Positive Split
10602;7385;DES COURIERES ARNAUD;;Homme;MAH1;3495;00:33:54;01:08:11;01:26:40;01:43:52;02:28:34;+1:25:03;422.524529553965;406.8;411.4;428.2;439.88846973921596;4.599999999999966;16.80000000000001;11.688469739215975;33.08846973921595;-15.724529553964999;-11.124529553965033;5.6754704460349785;17.363940185250954;24.944234869607953;0.0;Positive split;3.0;Steady Pace;4.0;Steady pace
10603;3638;DIAKHITE LAMINE;;Homme;MAH1;3496;00:31:55;01:03:44;01:22:09;01:40:40;02:28:37;+1:25:06;422.66672986680567;383.0;381.8;443.2;471.8714121699196;-1.1999999999999886;61.39999999999998;28.67141216991962;88.87141216991961;-39.66672986680567;-40.866729866805656;20.53327013319432;49.20468230311394;75.13570608495979;3.0;Strong starter;2.0;Mid-race slowdown;3.0;Struggle at end
10604;645;ROUGÉ MATTHIEU;;Homme;MAH1;3497;00:31:19;01:02:33;01:20:18;01:38:56;02:28:37;+1:25:06;422.66672986680567;375.8;374.8;436.6;488.9289814662949;-1.0;61.80000000000001;52.32898146629486;113.12898146629487;-46.866729866805656;-47.866729866805656;13.933270133194355;66.26225159948922;87.46449073314744;3.0;Strong starter;2.0;Mid-race slowdown;3.0;Struggle at end
10605;2419;WEIL DAVID;;Homme;MAH1;3498;00:33:44;01:07:14;01:26:07;01:43:58;02:28:39;+1:25:08;422.7615300753661;404.8;402.0;440.8;439.72445464982775;-2.8000000000000114;38.80000000000001;-1.0755453501722627;34.92445464982774;-17.961530075366113;-20.761530075366124;18.038469924633887;16.962924574461624;36.862227324913874;0.0;Positive split;4.0;Strong starter;2.0;Strong starter
10606;12371;LAMBERT MARINE;;Femme;SEF;1795;00:35:04;01:08:55;01:26:28;01:43:29;02:28:40;+1:25:09;422.8089301796464;420.8;406.2;414.8;444.6449073314745;-14.600000000000023;8.600000000000023;29.844907331474474;23.844907331474474;-2.00893017964637;-16.608930179646393;-8.00893017964637;21.835977151828104;16.22245366573725;2.0;Steady pace;3.0;Steady Pace;0.0;Positive Split
